Extracted from J1939DA_JAN23,,,,,,,
PGN,PG Label,PG Acronym,Transmission Rate,SP Position in PG,SPN,SP Label,SLOT Identifier
N/A,N/A,,,,21153,Driven Equipment Not Ready,202
N/A,N/A,,,,21157,Engine Radiator 1,202
N/A,N/A,,,,21158,Engine Radiator 2,202
N/A,N/A,,,,21159,Smoke Detected Inside Genset Enclosure,202
N/A,N/A,,,,21162,Engine Fuel Actuator 2,202
N/A,N/A,,,,21163,Engine Turbocharger Compressor Bypass Actuator 2,202
N/A,N/A,,,,21221,Engine Knock 3,202
N/A,N/A,,,,21227,Engine Exhaust Bank 1 Secondary O2 Sensor Monitor,
N/A,N/A,,,,21228,Engine Exhaust Bank 2 Secondary O2 Sensor Monitor,
N/A,N/A,,,,21229,Air Fuel Ratio Cylinder Imbalance Bank 1 Monitor,
N/A,N/A,,,,21230,Air Fuel Ratio Cylinder Imbalance Bank 2 Monitor,
N/A,N/A,,,,21257,Engine Filtered Fuel Sensor Module,202
N/A,N/A,,,,21258,Engine Oil Sensor Module,202
N/A,N/A,,,,21259,Diesel Particulate Filter Pressure Sensor Module,202
N/A,N/A,,,,21260,Engine Intake Air Sensor Module,202
N/A,N/A,,,,21261,Engine Exhaust Differential NOx,202
N/A,N/A,,,,21262,Engine Exhaust Heat Exchanger Coolant Level,202
N/A,N/A,,,,21339,Motor/Generator 3 Inverter AC Current Output,202
N/A,N/A,,,,21340,Motor/Generator 3 Inverter AC Isolation Resistance,202
N/A,N/A,,,,21341,Motor/Generator 3 Inverter Control Module,202
N/A,N/A,,,,21342,Motor/Generator 3 Inverter Controller A/D Converter,202
N/A,N/A,,,,21343,Motor/Generator 3 Inverter DC Isolation Resistance,202
N/A,N/A,,,,21344,Motor/Generator 3 Inverter Internal Power Supply 1 Output Voltage,202
N/A,N/A,,,,21345,Motor/Generator 3 Inverter Internal Power Supply 2 Output Voltage,202
N/A,N/A,,,,21346,Motor/Generator 3 Inverter Internal Power Supply 3 Output Voltage,202
N/A,N/A,,,,21347,Motor/Generator 3 Inverter Internal Power Supply 4 Output Voltage,202
N/A,N/A,,,,21348,Motor/Generator 3 Inverter Internal Power Supply 5 Output Voltage,202
N/A,N/A,,,,21349,Motor/Generator 3 Inverter Internal Power Supply 6 Output Voltage,202
N/A,N/A,,,,21350,Motor/Generator 3 Inverter Internal Power Supply 7 Output Voltage,202
N/A,N/A,,,,21351,Motor/Generator 3 Inverter Internal Power Supply 8 Output Voltage,202
N/A,N/A,,,,21352,Motor/Generator 3 Inverter Phase Current Imbalance,202
N/A,N/A,,,,21353,Motor/Generator 3 Inverter Phase U Current 1,202
N/A,N/A,,,,21354,Motor/Generator 3 Inverter Phase U Power Module Switch,202
N/A,N/A,,,,21355,Motor/Generator 3 Inverter Phase U Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21356,Motor/Generator 3 Inverter Phase U Power Module Switch Temperature 1,202
N/A,N/A,,,,21357,Motor/Generator 3 Inverter Phase U Voltage,202
N/A,N/A,,,,21358,Motor/Generator 3 Inverter Phase V Current 1,202
N/A,N/A,,,,21359,Motor/Generator 3 Inverter Phase V Power Module Switch,202
N/A,N/A,,,,21360,Motor/Generator 3 Inverter Phase V Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21361,Motor/Generator 3 Inverter Phase V Power Module Switch Temperature 1,202
N/A,N/A,,,,21362,Motor/Generator 3 Inverter Phase V Voltage,202
N/A,N/A,,,,21363,Motor/Generator 3 Inverter Phase W Current 1,202
N/A,N/A,,,,21364,Motor/Generator 3 Inverter Phase W Power Module Switch,202
N/A,N/A,,,,21365,Motor/Generator 3 Inverter Phase W Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21366,Motor/Generator 3 Inverter Phase W Power Module Switch Temperature 1,202
N/A,N/A,,,,21367,Motor/Generator 3 Inverter Phase W Voltage,202
N/A,N/A,,,,21368,Motor/Generator 3 Inverter Power Module Switch,202
N/A,N/A,,,,21369,Motor/Generator 3 Inverter Power Module Switch Temperature,202
N/A,N/A,,,,21370,Motor/Generator 3 Inverter Serial Peripheral Interface (SPI) Bus,202
N/A,N/A,,,,21371,Motor/Generator 3 Oil Pressure,202
N/A,N/A,,,,21372,Motor/Generator 3 Speed 1,202
N/A,N/A,,,,21373,Motor/Generator 3 Speed 2,202
N/A,N/A,,,,21374,Motor/Generator 3 Speed Sensors,202
N/A,N/A,,,,21375,Motor/Generator 3 Torque Validity Fault,202
N/A,N/A,,,,21376,Motor/Generator 4 Inverter AC Current Output,202
N/A,N/A,,,,21377,Motor/Generator 4 Inverter AC Isolation Resistance,202
N/A,N/A,,,,21378,Motor/Generator 4 Inverter Control Module,202
N/A,N/A,,,,21379,Motor/Generator 4 Inverter Controller A/D Converter,202
N/A,N/A,,,,21380,Motor/Generator 4 Inverter DC Isolation Resistance,202
N/A,N/A,,,,21381,Motor/Generator 4 Inverter Internal Power Supply 1 Output Voltage,202
N/A,N/A,,,,21382,Motor/Generator 4 Inverter Internal Power Supply 2 Output Voltage,202
N/A,N/A,,,,21383,Motor/Generator 4 Inverter Internal Power Supply 3 Output Voltage,202
N/A,N/A,,,,21384,Motor/Generator 4 Inverter Internal Power Supply 4 Output Voltage,202
N/A,N/A,,,,21385,Motor/Generator 4 Inverter Internal Power Supply 5 Output Voltage,202
N/A,N/A,,,,21386,Motor/Generator 4 Inverter Internal Power Supply 6 Output Voltage,202
N/A,N/A,,,,21387,Motor/Generator 4 Inverter Internal Power Supply 7 Output Voltage,202
N/A,N/A,,,,21388,Motor/Generator 4 Inverter Internal Power Supply 8 Output Voltage,202
N/A,N/A,,,,21389,Motor/Generator 4 Inverter Phase Current Imbalance,202
N/A,N/A,,,,21390,Motor/Generator 4 Inverter Phase U Current 1,202
N/A,N/A,,,,21391,Motor/Generator 4 Inverter Phase U Power Module Switch,202
N/A,N/A,,,,21392,Motor/Generator 4 Inverter Phase U Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21393,Motor/Generator 4 Inverter Phase U Power Module Switch Temperature 1,202
N/A,N/A,,,,21394,Motor/Generator 4 Inverter Phase U Voltage,202
N/A,N/A,,,,21395,Motor/Generator 4 Inverter Phase V Current 1,202
N/A,N/A,,,,21396,Motor/Generator 4 Inverter Phase V Power Module Switch,202
N/A,N/A,,,,21397,Motor/Generator 4 Inverter Phase V Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21398,Motor/Generator 4 Inverter Phase V Power Module Switch Temperature 1,202
N/A,N/A,,,,21399,Motor/Generator 4 Inverter Phase V Voltage,202
N/A,N/A,,,,21400,Motor/Generator 4 Inverter Phase W Current 1,202
N/A,N/A,,,,21401,Motor/Generator 4 Inverter Phase W Power Module Switch,202
N/A,N/A,,,,21402,Motor/Generator 4 Inverter Phase W Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21403,Motor/Generator 4 Inverter Phase W Power Module Switch Temperature 1,202
N/A,N/A,,,,21404,Motor/Generator 4 Inverter Phase W Voltage,202
N/A,N/A,,,,21405,Motor/Generator 4 Inverter Power Module Switch,202
N/A,N/A,,,,21406,Motor/Generator 4 Inverter Power Module Switch Temperature,202
N/A,N/A,,,,21407,Motor/Generator 4 Inverter Serial Peripheral Interface (SPI) Bus,202
N/A,N/A,,,,21408,Motor/Generator 4 Oil Pressure,202
N/A,N/A,,,,21409,Motor/Generator 4 Speed 1,202
N/A,N/A,,,,21410,Motor/Generator 4 Speed 2,202
N/A,N/A,,,,21411,Motor/Generator 4 Speed Sensors,202
N/A,N/A,,,,21412,Motor/Generator 4 Torque Validity Fault,202
N/A,N/A,,,,21413,Motor/Generator 5 Inverter AC Current Output,202
N/A,N/A,,,,21414,Motor/Generator 5 Inverter AC Isolation Resistance,202
N/A,N/A,,,,21415,Motor/Generator 5 Inverter Control Module,202
N/A,N/A,,,,21416,Motor/Generator 5 Inverter Controller A/D Converter,202
N/A,N/A,,,,21417,Motor/Generator 5 Inverter DC Isolation Resistance,202
N/A,N/A,,,,21418,Motor/Generator 5 Inverter Internal Power Supply 1 Output Voltage,202
N/A,N/A,,,,21419,Motor/Generator 5 Inverter Internal Power Supply 2 Output Voltage,202
N/A,N/A,,,,21420,Motor/Generator 5 Inverter Internal Power Supply 3 Output Voltage,202
N/A,N/A,,,,21421,Motor/Generator 5 Inverter Internal Power Supply 4 Output Voltage,202
N/A,N/A,,,,21422,Motor/Generator 5 Inverter Internal Power Supply 5 Output Voltage,202
N/A,N/A,,,,21423,Motor/Generator 5 Inverter Internal Power Supply 6 Output Voltage,202
N/A,N/A,,,,21424,Motor/Generator 5 Inverter Internal Power Supply 7 Output Voltage,202
N/A,N/A,,,,21425,Motor/Generator 5 Inverter Internal Power Supply 8 Output Voltage,202
N/A,N/A,,,,21426,Motor/Generator 5 Inverter Phase Current Imbalance,202
N/A,N/A,,,,21427,Motor/Generator 5 Inverter Phase U Current 1,202
N/A,N/A,,,,21428,Motor/Generator 5 Inverter Phase U Power Module Switch,202
N/A,N/A,,,,21429,Motor/Generator 5 Inverter Phase U Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21430,Motor/Generator 5 Inverter Phase U Power Module Switch Temperature 1,202
N/A,N/A,,,,21431,Motor/Generator 5 Inverter Phase U Voltage,202
N/A,N/A,,,,21432,Motor/Generator 5 Inverter Phase V Current 1,202
N/A,N/A,,,,21433,Motor/Generator 5 Inverter Phase V Power Module Switch,202
N/A,N/A,,,,21434,Motor/Generator 5 Inverter Phase V Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21435,Motor/Generator 5 Inverter Phase V Power Module Switch Temperature 1,202
N/A,N/A,,,,21436,Motor/Generator 5 Inverter Phase V Voltage,202
N/A,N/A,,,,21437,Motor/Generator 5 Inverter Phase W Current 1,202
N/A,N/A,,,,21438,Motor/Generator 5 Inverter Phase W Power Module Switch,202
N/A,N/A,,,,21439,Motor/Generator 5 Inverter Phase W Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21440,Motor/Generator 5 Inverter Phase W Power Module Switch Temperature 1,202
N/A,N/A,,,,21441,Motor/Generator 5 Inverter Phase W Voltage,202
N/A,N/A,,,,21442,Motor/Generator 5 Inverter Power Module Switch,202
N/A,N/A,,,,21443,Motor/Generator 5 Inverter Power Module Switch Temperature,202
N/A,N/A,,,,21444,Motor/Generator 5 Inverter Serial Peripheral Interface (SPI) Bus,202
N/A,N/A,,,,21445,Motor/Generator 5 Oil Pressure,202
N/A,N/A,,,,21446,Motor/Generator 5 Speed 1,202
N/A,N/A,,,,21447,Motor/Generator 5 Speed 2,202
N/A,N/A,,,,21448,Motor/Generator 5 Speed Sensors,202
N/A,N/A,,,,21449,Motor/Generator 5 Torque Validity Fault,202
N/A,N/A,,,,21450,Motor/Generator 6 Inverter AC Current Output,202
N/A,N/A,,,,21451,Motor/Generator 6 Inverter AC Isolation Resistance,202
N/A,N/A,,,,21452,Motor/Generator 6 Inverter Control Module,202
N/A,N/A,,,,21453,Motor/Generator 6 Inverter Controller A/D Converter,202
N/A,N/A,,,,21454,Motor/Generator 6 Inverter DC Isolation Resistance,202
N/A,N/A,,,,21455,Motor/Generator 6 Inverter Internal Power Supply 1 Output Voltage,202
N/A,N/A,,,,21456,Motor/Generator 6 Inverter Internal Power Supply 2 Output Voltage,202
N/A,N/A,,,,21457,Motor/Generator 6 Inverter Internal Power Supply 3 Output Voltage,202
N/A,N/A,,,,21458,Motor/Generator 6 Inverter Internal Power Supply 4 Output Voltage,202
N/A,N/A,,,,21459,Motor/Generator 6 Inverter Internal Power Supply 5 Output Voltage,202
N/A,N/A,,,,21460,Motor/Generator 6 Inverter Internal Power Supply 6 Output Voltage,202
N/A,N/A,,,,21461,Motor/Generator 6 Inverter Internal Power Supply 7 Output Voltage,202
N/A,N/A,,,,21462,Motor/Generator 6 Inverter Internal Power Supply 8 Output Voltage,202
N/A,N/A,,,,21463,Motor/Generator 6 Inverter Phase Current Imbalance,202
N/A,N/A,,,,21464,Motor/Generator 6 Inverter Phase U Current 1,202
N/A,N/A,,,,21465,Motor/Generator 6 Inverter Phase U Power Module Switch,202
N/A,N/A,,,,21466,Motor/Generator 6 Inverter Phase U Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21467,Motor/Generator 6 Inverter Phase U Power Module Switch Temperature 1,202
N/A,N/A,,,,21468,Motor/Generator 6 Inverter Phase U Voltage,202
N/A,N/A,,,,21469,Motor/Generator 6 Inverter Phase V Current 1,202
N/A,N/A,,,,21470,Motor/Generator 6 Inverter Phase V Power Module Switch,202
N/A,N/A,,,,21471,Motor/Generator 6 Inverter Phase V Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21472,Motor/Generator 6 Inverter Phase V Power Module Switch Temperature 1,202
N/A,N/A,,,,21473,Motor/Generator 6 Inverter Phase V Voltage,202
N/A,N/A,,,,21474,Motor/Generator 6 Inverter Phase W Current 1,202
N/A,N/A,,,,21475,Motor/Generator 6 Inverter Phase W Power Module Switch,202
N/A,N/A,,,,21476,Motor/Generator 6 Inverter Phase W Power Module Switch Power Supply Voltage,202
N/A,N/A,,,,21477,Motor/Generator 6 Inverter Phase W Power Module Switch Temperature 1,202
N/A,N/A,,,,21478,Motor/Generator 6 Inverter Phase W Voltage,202
N/A,N/A,,,,21479,Motor/Generator 6 Inverter Power Module Switch,202
N/A,N/A,,,,21480,Motor/Generator 6 Inverter Power Module Switch Temperature,202
N/A,N/A,,,,21481,Motor/Generator 6 Inverter Serial Peripheral Interface (SPI) Bus,202
N/A,N/A,,,,21482,Motor/Generator 6 Oil Pressure,202
N/A,N/A,,,,21483,Motor/Generator 6 Speed 1,202
N/A,N/A,,,,21484,Motor/Generator 6 Speed 2,202
N/A,N/A,,,,21485,Motor/Generator 6 Speed Sensors,202
N/A,N/A,,,,21486,Motor/Generator 6 Torque Validity Fault,202
N/A,N/A,,,,21487,Motor/Generator 1 Inverter Phase U Current 2,202
N/A,N/A,,,,21488,Motor/Generator 1 Inverter Phase U Current 3,202
N/A,N/A,,,,21489,Motor/Generator 2 Inverter Phase U Current 2,202
N/A,N/A,,,,21490,Motor/Generator 2 Inverter Phase U Current 3,202
N/A,N/A,,,,21491,Motor/Generator 3 Inverter Phase U Current 2,202
N/A,N/A,,,,21492,Motor/Generator 3 Inverter Phase U Current 3,202
N/A,N/A,,,,21493,Motor/Generator 4 Inverter Phase U Current 2,202
N/A,N/A,,,,21494,Motor/Generator 4 Inverter Phase U Current 3,202
N/A,N/A,,,,21495,Motor/Generator 5 Inverter Phase U Current 2,202
N/A,N/A,,,,21496,Motor/Generator 5 Inverter Phase U Current 3,202
N/A,N/A,,,,21497,Motor/Generator 6 Inverter Phase U Current 2,202
N/A,N/A,,,,21498,Motor/Generator 6 Inverter Phase U Current 3,202
N/A,N/A,,,,21499,Motor/Generator 1 Inverter Phase V Current 2,202
N/A,N/A,,,,21500,Motor/Generator 1 Inverter Phase V Current 3,202
N/A,N/A,,,,21501,Motor/Generator 2 Inverter Phase V Current 2,202
N/A,N/A,,,,21502,Motor/Generator 2 Inverter Phase V Current 3,202
N/A,N/A,,,,21503,Motor/Generator 3 Inverter Phase V Current 2,202
N/A,N/A,,,,21504,Motor/Generator 3 Inverter Phase V Current 3,202
N/A,N/A,,,,21505,Motor/Generator 4 Inverter Phase V Current 2,202
N/A,N/A,,,,21506,Motor/Generator 4 Inverter Phase V Current 3,202
N/A,N/A,,,,21507,Motor/Generator 5 Inverter Phase V Current 2,202
N/A,N/A,,,,21508,Motor/Generator 5 Inverter Phase V Current 3,202
N/A,N/A,,,,21509,Motor/Generator 6 Inverter Phase V Current 2,202
N/A,N/A,,,,21510,Motor/Generator 6 Inverter Phase V Current 3,202
N/A,N/A,,,,21511,Motor/Generator 1 Inverter Phase W Current 2,202
N/A,N/A,,,,21512,Motor/Generator 1 Inverter Phase W Current 3,202
N/A,N/A,,,,21513,Motor/Generator 2 Inverter Phase W Current 2,202
N/A,N/A,,,,21514,Motor/Generator 2 Inverter Phase W Current 3,202
N/A,N/A,,,,21515,Motor/Generator 3 Inverter Phase W Current 2,202
N/A,N/A,,,,21516,Motor/Generator 3 Inverter Phase W Current 3,202
N/A,N/A,,,,21517,Motor/Generator 4 Inverter Phase W Current 2,202
N/A,N/A,,,,21518,Motor/Generator 4 Inverter Phase W Current 3,202
N/A,N/A,,,,21519,Motor/Generator 5 Inverter Phase W Current 2,202
N/A,N/A,,,,21520,Motor/Generator 5 Inverter Phase W Current 3,202
N/A,N/A,,,,21521,Motor/Generator 6 Inverter Phase W Current 2,202
N/A,N/A,,,,21522,Motor/Generator 6 Inverter Phase W Current 3,202
N/A,N/A,,,,21523,HV Bus Interface Controller 1,202
N/A,N/A,,,,21524,HV Bus Interface Controller 2,202
N/A,N/A,,,,21525,HV Bus Interface Controller 3,202
N/A,N/A,,,,21526,HV Bus Interface Controller 4,202
N/A,N/A,,,,21527,HV Bus Interface Controller 5,202
N/A,N/A,,,,21528,HV Bus Interface 1 Current,202
N/A,N/A,,,,21529,HV Bus Interface 1 HV Bus Side Voltage,202
N/A,N/A,,,,21530,HV Bus Interface 1 Connected Device Side Voltage,202
N/A,N/A,,,,21531,HV Bus Interface 1 Positive Contactor,202
N/A,N/A,,,,21532,HV Bus Interface 1 Negative Contactor,202
N/A,N/A,,,,21533,HV Bus Interface 1 HVIL,202
N/A,N/A,,,,21534,HV Bus Interface 1 HVIL Input,202
N/A,N/A,,,,21535,HV Bus Interface 2 Current,202
N/A,N/A,,,,21536,HV Bus Interface 2 HV Bus Side Voltage,202
N/A,N/A,,,,21537,HV Bus Interface 2 Connected Device Voltage,202
N/A,N/A,,,,21538,HV Bus Interface 2 Positive Contactor,202
N/A,N/A,,,,21539,HV Bus Interface 2 Negative Contactor,202
N/A,N/A,,,,21540,HV Bus Interface 2 HVIL,202
N/A,N/A,,,,21541,HV Bus Interface 2 HVIL Input,202
N/A,N/A,,,,21542,HV Bus Interface 3 Current,202
N/A,N/A,,,,21543,HV Bus Interface 3 HV Bus Side Voltage,202
N/A,N/A,,,,21544,HV Bus Interface 3 Connected Device Voltage,202
N/A,N/A,,,,21545,HV Bus Interface 3 Positive Contactor,202
N/A,N/A,,,,21546,HV Bus Interface 3 Negative Contactor,202
N/A,N/A,,,,21547,HV Bus Interface 3 HVIL,202
N/A,N/A,,,,21548,HV Bus Interface 3 HVIL Input,202
N/A,N/A,,,,21549,HV Bus Interface 4 Current,202
N/A,N/A,,,,21550,HV Bus Interface 4 HV Bus Side Voltage,202
N/A,N/A,,,,21551,HV Bus Interface 4 Connected Device Voltage,202
N/A,N/A,,,,21552,HV Bus Interface 4 Positive Contactor,202
N/A,N/A,,,,21553,HV Bus Interface 4 Negative Contactor,202
N/A,N/A,,,,21554,HV Bus Interface 4 HVIL,202
N/A,N/A,,,,21555,HV Bus Interface 4 HVIL Input,202
N/A,N/A,,,,21556,HV Bus Interface 5 Current,202
N/A,N/A,,,,21557,HV Bus Interface 5 HV Bus Side Voltage,202
N/A,N/A,,,,21558,HV Bus Interface 5 Connected Device Voltage,202
N/A,N/A,,,,21559,HV Bus Interface 5 Positive Contactor,202
N/A,N/A,,,,21560,HV Bus Interface 5 Negative Contactor,202
N/A,N/A,,,,21561,HV Bus Interface 5 HVIL,202
N/A,N/A,,,,21562,HV Bus Interface 5 HVIL Input,202
N/A,N/A,,,,21563,HV Bus Interface 6 Current,202
N/A,N/A,,,,21564,HV Bus Interface 6 HV Bus Side Voltage,202
N/A,N/A,,,,21565,HV Bus Interface 6 Connected Device Voltage,202
N/A,N/A,,,,21566,HV Bus Interface 6 Positive Contactor,202
N/A,N/A,,,,21567,HV Bus Interface 6 Negative Contactor,202
N/A,N/A,,,,21568,HV Bus Interface 6 HVIL,202
N/A,N/A,,,,21569,HV Bus Interface 6 HVIL Input,202
N/A,N/A,,,,21570,HV Bus Interface 7 Current,202
N/A,N/A,,,,21571,HV Bus Interface 7 HV Bus Side Voltage,202
N/A,N/A,,,,21572,HV Bus Interface 7 Connected Device Voltage,202
N/A,N/A,,,,21573,HV Bus Interface 7 Positive Contactor,202
N/A,N/A,,,,21574,HV Bus Interface 7 Negative Contactor,202
N/A,N/A,,,,21575,HV Bus Interface 7 HVIL,202
N/A,N/A,,,,21576,HV Bus Interface 7 HVIL Input,202
N/A,N/A,,,,21577,HV Bus Interface 8 Current,202
N/A,N/A,,,,21578,HV Bus Interface 8 HV Bus Side Voltage,202
N/A,N/A,,,,21579,HV Bus Interface 8 Connected Device Voltage,202
N/A,N/A,,,,21580,HV Bus Interface 8 Positive Contactor,202
N/A,N/A,,,,21581,HV Bus Interface 8 Negative Contactor,202
N/A,N/A,,,,21582,HV Bus Interface 8 HVIL,202
N/A,N/A,,,,21583,HV Bus Interface 8 HVIL Input,202
N/A,N/A,,,,21584,HV Bus Interface 9 Current,202
N/A,N/A,,,,21585,HV Bus Interface 9 HV Bus Side Voltage,202
N/A,N/A,,,,21586,HV Bus Interface 9 Connected Device Voltage,202
N/A,N/A,,,,21587,HV Bus Interface 9 Positive Contactor,202
N/A,N/A,,,,21588,HV Bus Interface 9 Negative Contactor,202
N/A,N/A,,,,21589,HV Bus Interface 9 HVIL,202
N/A,N/A,,,,21590,HV Bus Interface 9 HVIL Input,202
N/A,N/A,,,,21591,HV Bus Interface 10 Current,202
N/A,N/A,,,,21592,HV Bus Interface 10 HV Bus Side Voltage,202
N/A,N/A,,,,21593,HV Bus Interface 10 Connected Device Voltage,202
N/A,N/A,,,,21594,HV Bus Interface 10 Positive Contactor,202
N/A,N/A,,,,21595,HV Bus Interface 10 Negative Contactor,202
N/A,N/A,,,,21596,HV Bus Interface 10 HVIL,202
N/A,N/A,,,,21597,HV Bus Interface 10 HVIL Input,202
N/A,N/A,,,,21598,HV Bus Interface 11 Current,202
N/A,N/A,,,,21599,HV Bus Interface 11 HV Bus Side Voltage,202
N/A,N/A,,,,21600,HV Bus Interface 11 Connected Device Voltage,202
N/A,N/A,,,,21601,HV Bus Interface 11 Positive Contactor,202
N/A,N/A,,,,21602,HV Bus Interface 11 Negative Contactor,202
N/A,N/A,,,,21603,HV Bus Interface 11 HVIL,202
N/A,N/A,,,,21604,HV Bus Interface 11 HVIL Input,202
N/A,N/A,,,,21605,HV Bus Interface 12 Current,202
N/A,N/A,,,,21606,HV Bus Interface 12 HV Bus Side Voltage,202
N/A,N/A,,,,21607,HV Bus Interface 12 Connected Device Voltage,202
N/A,N/A,,,,21608,HV Bus Interface 12 Positive Contactor,202
N/A,N/A,,,,21609,HV Bus Interface 12 Negative Contactor,202
N/A,N/A,,,,21610,HV Bus Interface 12 HVIL,202
N/A,N/A,,,,21611,HV Bus Interface 12 HVIL Input,202
N/A,N/A,,,,21612,HV Bus Interface 13 Current,202
N/A,N/A,,,,21613,HV Bus Interface 13 HV Bus Side Voltage,202
N/A,N/A,,,,21614,HV Bus Interface 13 Connected Device Voltage,202
N/A,N/A,,,,21615,HV Bus Interface 13 Positive Contactor,202
N/A,N/A,,,,21616,HV Bus Interface 13 Negative Contactor,202
N/A,N/A,,,,21617,HV Bus Interface 13 HVIL,202
N/A,N/A,,,,21618,HV Bus Interface 13 HVIL Input,202
N/A,N/A,,,,21619,HV Bus Interface 14 Current,202
N/A,N/A,,,,21620,HV Bus Interface 14 HV Bus Side Voltage,202
N/A,N/A,,,,21621,HV Bus Interface 14 Connected Device Voltage,202
N/A,N/A,,,,21622,HV Bus Interface 14 Positive Contactor,202
N/A,N/A,,,,21623,HV Bus Interface 14 Negative Contactor,202
N/A,N/A,,,,21624,HV Bus Interface 14 HVIL,202
N/A,N/A,,,,21625,HV Bus Interface 14 HVIL Input,202
N/A,N/A,,,,21626,HV Bus Interface 15 Current,202
N/A,N/A,,,,21627,HV Bus Interface 15 HV Bus Side Voltage,202
N/A,N/A,,,,21628,HV Bus Interface 15 Connected Device Voltage,202
N/A,N/A,,,,21629,HV Bus Interface 15 Positive Contactor,202
N/A,N/A,,,,21630,HV Bus Interface 15 Negative Contactor,202
N/A,N/A,,,,21631,HV Bus Interface 15 HVIL,202
N/A,N/A,,,,21632,HV Bus Interface 15 HVIL Input,202
N/A,N/A,,,,21633,HV Bus Interface 16 Current,202
N/A,N/A,,,,21634,HV Bus Interface 16 HV Bus Side Voltage,202
N/A,N/A,,,,21635,HV Bus Interface 16 Connected Device Voltage,202
N/A,N/A,,,,21636,HV Bus Interface 16 Positive Contactor,202
N/A,N/A,,,,21637,HV Bus Interface 16 Negative Contactor,202
N/A,N/A,,,,21638,HV Bus Interface 16 HVIL,202
N/A,N/A,,,,21639,HV Bus Interface 16 HVIL Input,202
N/A,N/A,,,,21640,HV Bus Interface 17 Current,202
N/A,N/A,,,,21641,HV Bus Interface 17 HV Bus Side Voltage,202
N/A,N/A,,,,21642,HV Bus Interface 17 Connected Device Voltage,202
N/A,N/A,,,,21643,HV Bus Interface 17 Positive Contactor,202
N/A,N/A,,,,21644,HV Bus Interface 17 Negative Contactor,202
N/A,N/A,,,,21645,HV Bus Interface 17 HVIL,202
N/A,N/A,,,,21646,HV Bus Interface 17 HVIL Input,202
N/A,N/A,,,,21647,HV Bus Interface 18 Current,202
N/A,N/A,,,,21648,HV Bus Interface 18 HV Bus Side Voltage,202
N/A,N/A,,,,21649,HV Bus Interface 18 Connected Device Voltage,202
N/A,N/A,,,,21650,HV Bus Interface 18 Positive Contactor,202
N/A,N/A,,,,21651,HV Bus Interface 18 Negative Contactor,202
N/A,N/A,,,,21652,HV Bus Interface 18 HVIL,202
N/A,N/A,,,,21653,HV Bus Interface 18 HVIL Input,202
N/A,N/A,,,,21654,HV Bus Interface 19 Current,202
N/A,N/A,,,,21655,HV Bus Interface 19 HV Bus Side Voltage,202
N/A,N/A,,,,21656,HV Bus Interface 19 Connected Device Voltage,202
N/A,N/A,,,,21657,HV Bus Interface 19 Positive Contactor,202
N/A,N/A,,,,21658,HV Bus Interface 19 Negative Contactor,202
N/A,N/A,,,,21659,HV Bus Interface 19 HVIL,202
N/A,N/A,,,,21660,HV Bus Interface 19 HVIL Input,202
N/A,N/A,,,,21661,HV Bus Interface 20 Current,202
N/A,N/A,,,,21662,HV Bus Interface 20 HV Bus Side Voltage,202
N/A,N/A,,,,21663,HV Bus Interface 20 Connected Device Voltage,202
N/A,N/A,,,,21664,HV Bus Interface 20 Positive Contactor,202
N/A,N/A,,,,21665,HV Bus Interface 20 Negative Contactor,202
N/A,N/A,,,,21666,HV Bus Interface 20 HVIL,202
N/A,N/A,,,,21667,HV Bus Interface 20 HVIL Input,202
N/A,N/A,,,,21668,HV Bus Interface 21 Current,202
N/A,N/A,,,,21669,HV Bus Interface 21 HV Bus Side Voltage,202
N/A,N/A,,,,21670,HV Bus Interface 21 Connected Device Voltage,202
N/A,N/A,,,,21671,HV Bus Interface 21 Positive Contactor,202
N/A,N/A,,,,21672,HV Bus Interface 21 Negative Contactor,202
N/A,N/A,,,,21673,HV Bus Interface 21 HVIL,202
N/A,N/A,,,,21674,HV Bus Interface 21 HVIL Input,202
N/A,N/A,,,,21675,Motor/Generator 1 Inverter AC HVIL,202
N/A,N/A,,,,21676,Motor/Generator 2 Inverter AC HVIL,202
N/A,N/A,,,,21677,Motor/Generator 3 Inverter AC HVIL,202
N/A,N/A,,,,21678,Motor/Generator 4 Inverter AC HVIL,202
N/A,N/A,,,,21679,Motor/Generator 5 Inverter AC HVIL,202
N/A,N/A,,,,21680,Motor/Generator 6 Inverter AC HVIL,202
N/A,N/A,,,,21681,Motor/Generator 1 Inverter DC HVIL,202
N/A,N/A,,,,21682,Motor/Generator 2 Inverter DC HVIL,202
N/A,N/A,,,,21683,Motor/Generator 3 Inverter DC HVIL,202
N/A,N/A,,,,21684,Motor/Generator 4 Inverter DC HVIL,202
